time,ir,red,green,gyro,spo2,hr,temp
16:43:30:883,105485,95703,6351,1,0,0,0
16:43:30:903,105402,95660,6331,1,0,0,0
16:43:30:923,105283,95614,6301,1,0,0,0
16:43:30:943,105141,95535,6241,1,0,0,0
16:43:30:963,105023,95480,6198,1,0,0,0
16:43:30:983,104909,95433,6142,1,0,0,0
16:43:31:003,104884,95398,6120,1,0,0,0
16:43:31:023,104814,95382,6090,1,0,0,0
16:43:31:043,104811,95370,6075,1,0,0,0
16:43:31:063,104884,95382,6071,1,0,0,0
16:43:31:083,105025,95441,6075,1,0,0,0
16:43:31:103,105205,95514,6109,1,0,0,0
16:43:31:123,105426,95608,6136,1,0,0,0
16:43:31:143,105627,95671,6175,1,0,0,0
16:43:31:163,105761,95727,6200,1,0,0,0
16:43:31:183,105812,95720,6211,1,0,0,0
16:43:31:203,105820,95736,6234,1,0,0,0
16:43:31:223,105794,95719,6253,1,0,0,0
16:43:31:243,105772,95693,6260,1,0,0,0
16:43:31:263,105745,95686,6259,1,0,0,0
16:43:31:283,105603,95625,6245,1,0,0,0
16:43:31:303,105274,95501,6215,1,0,0,0
16:43:31:323,104848,95362,6131,1,0,0,0
16:43:31:343,104386,95183,5992,1,0,0,0
16:43:31:363,103990,95058,5833,1,0,0,0
16:43:31:383,103761,94975,5722,1,0,0,0
16:43:31:403,103730,94958,5667,1,0,0,0
16:43:31:423,103714,94955,5624,1,0,0,0
16:43:31:443,103748,94954,5618,1,0,0,0
16:43:31:463,103757,94955,5608,1,0,0,0
16:43:31:483,103730,94935,5596,1,0,0,0
16:43:31:503,103741,94949,5587,1,0,0,0
16:43:31:523,103769,94933,5573,1,0,0,0
16:43:31:543,103832,94957,5580,1,0,0,0
16:43:31:563,103878,94958,5592,1,0,0,0
16:43:31:583,103878,94946,5598,1,0,0,0
16:43:31:603,103834,94914,5599,1,0,0,0
16:43:31:623,103761,94881,5564,1,0,0,0
16:43:31:643,103691,94848,5567,1,0,0,0
16:43:31:663,103656,94838,5546,1,0,0,0
16:43:31:683,103633,94826,5537,1,0,0,0
16:43:31:703,103637,94831,5536,1,0,0,0
16:43:31:723,103623,94801,5537,1,0,0,0
16:43:31:743,103687,94834,5540,1,0,0,0
16:43:31:763,103749,94853,5540,1,0,0,0
16:43:31:783,103914,94920,5575,1,0,0,0
16:43:31:803,104142,95033,5618,1,0,0,0
16:43:31:823,104359,95130,5663,1,0,0,0
16:43:31:843,104524,95198,5711,1,0,0,0
16:43:31:863,104719,95272,5740,1,0,0,0
16:43:31:883,104935,95353,5787,1,0,0,0
16:43:31:903,105094,95422,5812,1,0,0,0
16:43:31:923,105214,95467,5857,1,0,0,0
16:43:31:943,105338,95527,5888,1,0,0,0
16:43:31:963,105321,95505,5896,1,0,0,0
16:43:31:983,105087,95437,5898,1,0,0,0
16:43:32:003,104628,95267,5854,1,0,0,0
16:43:32:023,104128,95070,5789,1,0,0,0
16:43:32:043,103643,94909,5672,1,0,0,0
16:43:32:063,103304,94803,5543,1,0,0,0
16:43:32:083,103108,94737,5484,1,0,0,0
16:43:32:103,103029,94704,5426,1,0,0,0
16:43:32:123,103007,94689,5402,1,0,0,0
16:43:32:143,103027,94687,5395,1,0,0,0
16:43:32:163,103067,94701,5392,1,0,0,0
16:43:32:183,103152,94737,5411,1,0,0,0
16:43:32:203,103231,94771,5413,1,0,0,0
16:43:32:223,103337,94796,5446,1,0,0,0
16:43:32:243,103479,94856,5468,1,0,0,0
16:43:32:263,103551,94874,5501,1,0,0,0
16:43:32:283,103612,94902,5516,1,0,0,0
16:43:32:303,103646,94912,5533,1,0,0,0
16:43:32:323,103718,94948,5557,1,0,0,0
16:43:32:343,103738,94984,5569,1,0,0,0
16:43:32:363,103850,95009,5600,1,0,0,0
16:43:32:383,103993,95101,5628,1,0,0,0
16:43:32:403,104229,95205,5671,1,0,0,0
16:43:32:423,104460,95310,5719,1,0,0,0
16:43:32:443,104661,95400,5756,1,0,0,0
16:43:32:463,104755,95411,5794,1,0,0,0
16:43:32:483,104796,95435,5811,1,0,0,0
16:43:32:503,104853,95455,5832,1,0,0,0
16:43:32:523,104906,95483,5872,1,0,0,0
16:43:32:543,104986,95512,5882,1,0,0,0
16:43:32:563,105045,95543,5915,1,0,0,0
16:43:32:583,105115,95578,5934,1,0,0,0
16:43:32:603,105156,95584,5946,1,0,0,0
16:43:32:623,105186,95595,5974,1,0,0,0
16:43:32:643,105220,95616,5985,1,0,0,0
16:43:32:663,105273,95633,6009,1,0,0,0
16:43:32:683,105297,95646,6016,1,0,0,0
16:43:32:703,105165,95615,6020,1,0,0,0
16:43:32:723,104811,95509,5989,1,0,0,0
16:43:32:743,104399,95376,5933,1,0,0,0
16:43:32:763,104041,95260,5871,1,0,0,0
16:43:32:783,103816,95198,5803,1,0,0,0
16:43:32:803,103760,95175,5763,1,0,0,0
16:43:32:823,103805,95200,5768,1,0,0,0
16:43:32:843,103902,95249,5776,1,0,0,0
16:43:32:863,104019,95280,5795,1,0,0,0
16:43:32:883,104131,95327,5819,1,0,0,0
16:43:32:903,104202,95353,5871,1,0,0,0
16:43:32:923,104280,95385,5860,1,0,0,0
16:43:32:943,104390,95420,5887,1,0,0,0
16:43:32:963,104517,95470,5911,1,0,0,0
16:43:32:983,104600,95522,5935,1,0,0,0
16:43:33:003,104626,95496,5949,1,0,0,0
16:43:33:023,104614,95533,5968,1,0,0,0
16:43:33:043,104569,95497,5973,1,0,0,0
16:43:33:063,104576,95521,5990,1,0,0,0
16:43:33:083,104613,95535,5999,1,0,0,0
16:43:33:103,104687,95568,6020,1,0,0,0
16:43:33:123,104770,95608,6042,1,0,0,0
16:43:33:143,104875,95642,6061,1,0,0,0
16:43:33:163,104956,95684,6079,1,0,0,0
16:43:33:183,104997,95700,6097,1,0,0,0
16:43:33:203,105049,95717,6122,1,0,0,0
16:43:33:223,105086,95742,6134,1,0,0,0
16:43:33:243,105173,95779,6150,1,0,0,0
16:43:33:263,105236,95799,6169,1,0,0,0
16:43:33:283,105266,95809,6175,1,0,0,0
16:43:33:303,105312,95832,6203,1,0,0,0
16:43:33:323,105336,95837,6205,1,0,0,0
16:43:33:343,105384,95863,6229,1,0,0,0
16:43:33:363,105446,95893,6241,1,0,0,0
16:43:33:383,105503,95912,6250,1,0,0,0
16:43:33:403,105553,95944,6273,1,0,0,0
16:43:33:423,105570,95941,6282,1,0,0,0
16:43:33:443,105464,95916,6289,1,0,0,0
16:43:33:463,105174,95836,6252,1,0,0,0
16:43:33:483,104791,95707,6198,1,0,0,0
16:43:33:503,104467,95604,6142,1,0,0,0
16:43:33:523,104248,95540,6069,1,0,0,0
16:43:33:543,104153,95497,6030,1,0,0,0
16:43:33:563,104177,95520,6013,1,0,0,0
16:43:33:583,104290,95559,6023,1,100,48,35.31
16:43:38:834,104455,95614,6047,1,0,0,0
16:43:38:854,104560,95659,6067,1,0,0,0
16:43:38:874,104638,95683,6097,1,0,0,0
16:43:38:894,104691,95715,6098,1,0,0,0
16:43:38:914,104812,95746,6133,1,0,0,0
16:43:38:934,104895,95782,6147,1,0,0,0
16:43:38:954,104921,95788,6159,1,0,0,0
16:43:38:974,104943,95804,6179,1,0,0,0
16:43:38:994,104923,95800,6182,1,0,0,0
16:43:39:014,104902,95798,6187,1,0,0,0
16:43:39:034,104906,95790,6196,1,0,0,0
16:43:39:054,104913,95803,6208,1,0,0,0
16:43:39:074,104988,95837,6220,1,0,0,0
16:43:39:094,105082,95887,6235,1,0,0,0
16:43:39:114,105181,95905,6265,1,0,0,0
16:43:39:134,105269,95941,6274,1,0,0,0
16:43:39:154,105342,95970,6297,1,0,0,0
16:43:39:174,105403,95997,6315,1,0,0,0
16:43:39:194,106593,96862,7183,1,0,0,0
16:43:39:214,106715,96916,7203,1,0,0,0
16:43:39:234,106775,96953,7212,1,0,0,0
16:43:39:254,106855,96965,7214,1,0,0,0
16:43:39:274,106853,96966,7218,1,0,0,0
16:43:39:294,106870,96963,7234,1,0,0,0
16:43:39:314,106890,96960,7229,1,0,0,0
16:43:39:334,106960,96990,7239,1,0,0,0
16:43:39:354,107012,97026,7251,1,0,0,0
16:43:39:374,107067,97044,7253,1,0,0,0
16:43:39:394,107108,97058,7264,1,0,0,0
16:43:39:414,107143,97053,7260,1,0,0,0
16:43:39:434,107187,97092,7285,1,0,0,0
16:43:39:454,107246,97103,7286,1,0,0,0
16:43:39:474,107308,97135,7286,1,0,0,0
16:43:39:494,107308,97136,7289,1,0,0,0
16:43:39:514,107283,97118,7298,1,0,0,0
16:43:39:534,107243,97099,7299,1,0,0,0
16:43:39:554,107123,97069,7285,1,0,0,0
16:43:39:574,106787,96958,7260,1,0,0,0
16:43:39:594,106386,96822,7212,1,0,0,0
16:43:39:614,106080,96722,7154,1,0,0,0
16:43:39:634,105908,96673,7125,1,0,0,0
16:43:39:654,105916,96670,7109,1,0,0,0
16:43:39:674,105993,96689,7117,1,0,0,0
16:43:39:694,106166,96757,7143,1,0,0,0
16:43:39:714,106331,96818,7163,1,0,0,0
16:43:39:734,106465,96863,7186,1,0,0,0
16:43:39:754,106570,96893,7197,1,0,0,0
16:43:39:774,106690,96932,7224,1,0,0,0
16:43:39:794,106794,96969,7236,1,0,0,0
16:43:39:814,106826,96981,7246,1,0,0,0
16:43:39:834,106825,96981,7253,1,0,0,0
16:43:39:854,106760,96958,7246,1,0,0,0
16:43:39:874,106751,96954,7258,1,0,0,0
16:43:39:894,106735,96965,7258,1,0,0,0
16:43:39:914,106747,96952,7265,1,0,0,0
16:43:39:934,106808,96981,7267,1,0,0,0
16:43:39:954,106894,96998,7275,1,0,0,0
16:43:39:974,107059,97071,7308,1,0,0,0
16:43:39:994,107245,97135,7323,1,0,0,0
16:43:40:014,107401,97194,7339,1,0,0,0
16:43:40:034,107548,97261,7357,1,0,0,0
16:43:40:054,107619,97287,7354,1,0,0,0
16:43:40:074,107654,97288,7361,1,0,0,0
16:43:40:094,107702,97311,7368,1,0,0,0
16:43:40:114,107733,97330,7385,1,0,0,0
16:43:40:134,107772,97337,7391,1,0,0,0
16:43:40:154,107787,97349,7390,1,0,0,0
16:43:40:174,107773,97326,7403,1,0,0,0
16:43:40:194,107819,97358,7400,1,0,0,0
16:43:40:214,107826,97347,7407,1,0,0,0
16:43:40:234,107830,97358,7410,1,0,0,0
16:43:40:254,107853,97368,7407,1,0,0,0
16:43:40:274,107904,97418,7422,1,0,0,0
16:43:40:294,107937,97406,7422,1,0,0,0
16:43:40:314,107916,97396,7424,1,0,0,0
16:43:40:334,107648,97306,7409,1,0,0,0
16:43:40:354,107098,97129,7367,1,0,0,0
16:43:40:374,106671,96985,7327,1,0,0,0
16:43:40:394,106405,96882,7264,1,0,0,0
16:43:40:414,106336,96873,7274,1,0,0,0
16:43:40:434,106374,96881,7272,1,0,0,0
16:43:40:454,106534,96938,7292,1,0,0,0
16:43:40:474,106714,97004,7319,1,0,0,0
16:43:40:494,106815,97044,7320,1,0,0,0
16:43:40:514,106946,97083,7349,1,0,0,0
16:43:40:534,107055,97104,7350,1,0,0,0
16:43:40:554,107190,97169,7376,1,0,0,0
16:43:40:574,107318,97212,7392,1,0,0,0
16:43:40:594,107325,97215,7392,1,0,0,0
16:43:40:614,107263,97182,7405,1,0,0,0
16:43:40:634,107176,97158,7400,1,0,0,0
16:43:40:654,107112,97130,7387,1,0,0,0
16:43:40:674,107072,97136,7397,1,0,0,0
16:43:40:694,107075,97134,7387,1,0,0,0
16:43:40:714,107117,97146,7396,1,0,0,0
16:43:40:734,107176,97152,7400,1,0,0,0
16:43:40:754,107253,97168,7416,1,0,0,0
16:43:40:774,107363,97223,7421,1,0,0,0
16:43:40:794,107463,97262,7425,1,0,0,0
16:43:40:814,107565,97271,7439,1,0,0,0
16:43:40:834,107602,97314,7441,1,0,0,0
16:43:40:854,107636,97308,7456,1,0,0,0
16:43:40:874,107648,97324,7452,1,0,0,0
16:43:40:894,107693,97337,7461,1,0,0,0
16:43:40:914,107745,97359,7479,1,0,0,0
16:43:40:934,107785,97384,7474,1,0,0,0
16:43:40:954,107850,97389,7486,1,0,0,0
16:43:40:974,107914,97417,7489,1,0,0,0
16:43:40:994,107988,97434,7505,1,0,0,0
16:43:41:014,108050,97455,7510,1,0,0,0
16:43:41:034,108088,97475,7508,1,0,0,0
16:43:41:054,108174,97512,7523,1,0,0,0
16:43:41:074,108193,97523,7518,1,0,0,0
16:43:41:094,108157,97503,7524,1,0,0,0
16:43:41:114,107888,97416,7497,1,0,0,0
16:43:41:134,107324,97218,7464,1,0,0,0
16:43:41:154,106870,97070,7419,1,0,0,0
16:43:41:174,106617,96986,7384,1,0,0,0
16:43:41:194,106531,96963,7377,1,0,0,0
16:43:41:214,106598,96983,7380,1,0,0,0
16:43:41:234,106697,97031,7386,1,0,0,0
16:43:41:254,106852,97070,7405,1,0,0,0
16:43:41:274,106999,97117,7427,1,0,0,0
16:43:41:294,107095,97141,7439,1,0,0,0
16:43:41:314,107206,97183,7447,1,0,0,0
16:43:41:334,107338,97227,7463,1,0,0,0
16:43:41:354,107408,97258,7483,1,0,0,0
16:43:41:374,107422,97262,7474,1,0,0,0
16:43:41:394,107375,97250,7476,1,0,0,0
16:43:41:414,107296,97230,7478,1,0,0,0
16:43:41:434,107256,97202,7477,1,0,0,0
16:43:41:454,107213,97207,7471,1,0,0,0
16:43:41:474,107244,97200,7476,1,0,0,0
16:43:41:494,107283,97216,7491,1,0,0,0
16:43:41:514,107398,97261,7488,1,0,0,0
16:43:41:534,107513,97297,7506,1,0,0,0
16:43:41:554,107663,97338,7521,1,0,0,0
16:43:41:574,107784,97411,7522,1,0,0,0
16:43:41:594,107893,97440,7547,1,0,0,0
16:43:41:614,107930,97450,7540,1,0,0,0
16:43:41:634,107964,97451,7550,1,0,0,0
16:43:41:654,107979,97468,7555,1,0,0,0
16:43:41:674,108039,97486,7555,1,0,0,0
16:43:41:694,108142,97524,7577,1,0,0,0
16:43:41:714,108198,97548,7577,1,0,0,0
16:43:41:734,108285,97570,7591,1,0,0,0
16:43:41:754,108381,97620,7599,1,0,0,0
16:43:41:774,108433,97614,7607,1,0,0,0
16:43:41:794,108482,97653,7617,1,0,0,0
16:43:41:814,108454,97642,7601,1,0,0,0
16:43:41:834,108412,97630,7614,1,0,0,0
16:43:41:854,108367,97616,7609,1,0,0,0
16:43:41:874,108298,97593,7600,1,0,0,0
16:43:41:894,108009,97488,7585,1,0,0,0
16:43:41:914,107422,97291,7531,1,0,0,0
16:43:41:934,106962,97138,7486,1,0,0,0
16:43:41:954,106674,97038,7444,1,0,0,0
16:43:41:974,106562,96996,7429,1,0,0,0
16:43:41:994,106595,97002,7456,1,0,0,0
16:43:42:014,106753,97074,7452,1,0,0,0
16:43:42:034,106940,97138,7473,1,0,0,0
16:43:42:054,107127,97212,7490,1,0,0,0
16:43:42:074,107255,97245,7510,1,0,0,0
16:43:42:094,107357,97307,7521,1,0,0,0
16:43:42:114,107495,97336,7549,1,0,0,0
16:43:42:134,107649,97393,7550,1,0,0,0
16:43:42:154,107710,97420,7558,1,0,0,0
16:43:42:174,107692,97406,7571,1,0,0,0
16:43:42:194,107616,97373,7553,1,0,0,0
16:43:42:214,107534,97347,7581,1,0,0,0
16:43:42:234,107499,97337,7561,1,0,0,0
16:43:42:254,107517,97348,7556,1,0,0,0
16:43:42:274,107622,97387,7572,1,0,0,0
16:43:42:294,107741,97438,7585,1,0,0,0
16:43:42:314,107875,97448,7597,1,0,0,0
16:43:42:334,108037,97539,7610,1,0,0,0
16:43:42:354,108175,97598,7616,1,0,0,0
16:43:42:374,108279,97629,7637,1,0,0,0
16:43:42:394,108379,97664,7645,1,0,0,0
16:43:42:414,108455,97690,7648,1,0,0,0
16:43:42:434,108505,97704,7664,1,0,0,0
16:43:42:454,108505,97702,7651,1,0,0,0
16:43:42:474,108544,97729,7663,1,0,0,0
16:43:42:494,108584,97740,7668,1,0,0,0
16:43:42:514,108606,97746,7681,1,0,0,0
16:43:42:534,108610,97743,7671,1,0,0,0
16:43:42:554,108647,97749,7673,1,0,0,0
16:43:42:574,108687,97759,7684,1,0,0,0
16:43:42:594,108713,97774,7690,1,0,0,0
16:43:42:614,108742,97770,7686,1,0,0,0
16:43:42:634,108723,97792,7689,1,0,0,0
16:43:42:654,108627,97743,7688,1,0,0,0
16:43:42:674,108193,97615,7658,1,0,0,0
16:43:42:694,107465,97349,7595,1,0,0,0
16:43:42:714,107040,97206,7567,1,0,0,0
16:43:42:734,106840,97125,7536,1,0,0,0
16:43:42:754,106815,97108,7533,1,0,0,0
16:43:42:774,106952,97169,7550,1,0,0,0
16:43:42:794,107107,97223,7577,1,0,0,0
16:43:42:814,107286,97287,7591,1,0,0,0
16:43:42:834,107371,97315,7601,1,0,0,0
16:43:42:854,107395,97337,7598,1,0,0,0
16:43:42:874,107508,97370,7598,1,0,0,0
16:43:42:894,107625,97403,7630,1,0,0,0
16:43:42:914,107779,97462,7635,1,0,0,0
16:43:42:934,107829,97475,7637,1,0,0,0
16:43:42:954,107769,97465,7650,1,0,0,0
16:43:42:974,107678,97415,7641,1,0,0,0
16:43:42:994,107592,97395,7626,1,0,0,0
16:43:43:014,107576,97389,7625,1,0,0,0
16:43:43:034,107611,97396,7631,1,0,0,0
16:43:43:054,107678,97416,7648,1,0,0,0
16:43:43:074,107790,97460,7672,1,0,0,0
16:43:43:094,107872,97504,7665,1,0,0,0
16:43:43:114,108001,97533,7675,1,0,0,0
16:43:43:134,108090,97556,7679,1,0,0,0
16:43:43:154,108185,97588,7698,1,0,0,0
16:43:43:174,108256,97608,7700,1,0,0,0
16:43:43:194,108315,97642,7699,1,0,0,0
16:43:43:214,108349,97653,7712,1,0,0,0
16:43:43:234,108341,97649,7712,1,0,0,0
16:43:43:254,108358,97651,7716,1,0,0,0
16:43:43:274,108391,97672,7717,1,0,0,0
16:43:43:294,108429,97678,7715,1,0,0,0
16:43:43:314,108520,97703,7738,1,0,0,0
16:43:43:334,108536,97714,7728,1,0,0,0
16:43:43:354,108567,97723,7736,1,0,0,0
16:43:43:374,108603,97732,7738,1,0,0,0
16:43:43:394,108582,97736,7737,1,0,0,0
16:43:43:414,108584,97733,7741,1,0,0,0
16:43:43:434,108488,97697,7739,1,0,0,0
16:43:43:454,108063,97559,7701,1,0,0,0
16:43:43:474,107413,97327,7640,1,0,0,0
16:43:43:494,107008,97198,7601,1,0,0,0
16:43:43:514,106919,97162,7604,1,0,0,0
16:43:43:534,107067,97219,7602,1,0,0,0
16:43:43:554,107229,97276,7628,1,0,0,0
16:43:43:574,107347,97305,7634,1,0,0,0
16:43:43:594,107373,97325,7645,1,0,0,0
16:43:43:614,107412,97327,7650,1,0,0,0
16:43:43:634,107483,97346,7657,1,0,0,0
16:43:43:654,107569,97373,7666,1,0,0,0
16:43:43:674,107621,97407,7664,1,0,0,0
16:43:43:694,107636,97393,7672,1,0,0,0
16:43:43:714,107584,97391,7671,1,0,0,0
16:43:43:734,107519,97357,7666,1,0,0,0
16:43:43:754,107487,97339,7667,1,0,0,0
16:43:43:774,107492,97356,7663,1,0,0,0
16:43:43:794,107600,97392,7676,1,0,0,0
16:43:43:814,107713,97429,7688,1,100,58,0
16:43:47:874,107830,97480,7699,1,0,0,0
16:43:47:894,107989,97532,7714,1,0,0,0
16:43:47:914,108126,97585,7725,1,0,0,0
16:43:47:934,108221,97610,7740,1,0,0,0
16:43:47:954,108317,97645,7741,1,0,0,0
16:43:47:974,108418,97673,7763,1,0,0,0
16:43:47:994,108471,97707,7770,1,0,0,0
16:43:48:014,108482,97704,7755,1,0,0,0
16:43:48:034,108531,97725,7785,1,0,0,0
16:43:48:054,108574,97740,7770,1,0,0,0
16:43:48:074,108600,97752,7780,1,0,0,0
16:43:48:094,108617,97752,7773,1,0,0,0
16:43:48:114,108649,97766,7783,1,0,0,0
16:43:48:134,108711,97795,7784,1,0,0,0
16:43:48:154,108766,97798,7792,1,0,0,0
16:43:48:174,108795,97809,7799,1,0,0,0
16:43:48:194,109167,98036,7984,1,0,0,0
16:43:48:214,109217,98056,7973,1,0,0,0
16:43:48:234,109245,98051,8002,1,0,0,0
16:43:48:254,109302,98081,7989,1,0,0,0
16:43:48:274,109335,98080,7991,1,0,0,0
16:43:48:294,109384,98100,8005,1,0,0,0
16:43:48:314,109442,98123,8004,1,0,0,0
16:43:48:334,109520,98150,8001,1,0,0,0
16:43:48:354,109569,98160,8002,1,0,0,0
16:43:48:374,109534,98148,8001,1,0,0,0
16:43:48:394,109285,98083,7992,1,0,0,0
16:43:48:414,108670,97873,7954,1,0,0,0
16:43:48:434,107946,97625,7884,1,0,0,0
16:43:48:454,107584,97509,7848,1,0,0,0
16:43:48:474,107491,97452,7853,1,0,0,0
16:43:48:494,107544,97493,7858,1,0,0,0
16:43:48:514,107738,97558,7896,1,0,0,0
16:43:48:534,107976,97651,7898,1,0,0,0
16:43:48:554,108185,97715,7912,1,0,0,0
16:43:48:574,108274,97756,7925,1,0,0,0
16:43:48:594,108341,97778,7924,1,0,0,0
16:43:48:614,108462,97791,7949,1,0,0,0
16:43:48:634,108626,97872,7968,1,0,0,0
16:43:48:654,108737,97906,7957,1,0,0,0
16:43:48:674,108798,97927,7976,1,0,0,0
16:43:48:694,108760,97919,7972,1,0,0,0
16:43:48:714,108646,97880,7966,1,0,0,0
16:43:48:734,108569,97851,7965,1,0,0,0
16:43:48:754,108572,97845,7956,1,0,0,0
16:43:48:774,108634,97866,7975,1,0,0,0
16:43:48:794,108751,97924,7972,1,0,0,0
16:43:48:814,108874,97952,7987,1,0,0,0
16:43:48:834,108994,97981,7975,1,0,0,0
16:43:48:854,109067,97998,8002,1,0,0,0
16:43:48:874,109139,98042,8006,1,0,0,0
16:43:48:894,109193,98057,7994,1,0,0,0
16:43:48:914,109232,98060,8007,1,0,0,0
16:43:48:934,109243,98083,8007,1,0,0,0
16:43:48:954,109303,98077,8015,1,0,0,0
16:43:48:974,109363,98108,8024,1,0,0,0
16:43:48:994,109378,98102,8022,1,0,0,0
16:43:49:014,109407,98117,8028,1,0,0,0
16:43:49:034,109441,98141,8023,1,0,0,0
16:43:49:054,109480,98133,8016,1,0,0,0
16:43:49:074,109530,98154,8038,1,0,0,0
16:43:49:094,109561,98163,8032,1,0,0,0
16:43:49:114,109598,98173,8036,1,0,0,0
16:43:49:134,109618,98178,8031,1,0,0,0
16:43:49:154,109662,98175,8022,1,0,0,0
16:43:49:174,109705,98203,8037,1,0,0,0
16:43:49:194,109725,98212,8042,1,0,0,0
16:43:49:214,109694,98197,8054,1,0,0,0
16:43:49:234,109501,98145,8043,1,0,0,0
16:43:49:254,108979,97991,8012,1,0,0,0
16:43:49:274,108292,97746,7941,1,0,0,0
16:43:49:294,107791,97572,7897,1,0,0,0
16:43:49:314,107664,97521,7884,1,0,0,0
16:43:49:334,107689,97543,7890,1,0,0,0
16:43:49:354,107877,97587,7906,1,0,0,0
16:43:49:374,108159,97704,7935,1,0,0,0
16:43:49:394,108381,97780,7956,1,0,0,0
16:43:49:414,108527,97821,7982,1,0,0,0
16:43:49:434,108614,97858,7983,1,0,0,0
16:43:49:454,108736,97910,7996,1,0,0,0
16:43:49:474,108853,97946,7988,1,0,0,0
16:43:49:494,108902,97971,8007,1,0,0,0
16:43:49:514,108900,97967,8012,1,0,0,0
16:43:49:534,108835,97945,8006,1,0,0,0
16:43:49:554,108726,97905,8003,1,0,0,0
16:43:49:574,108633,97875,7991,1,0,0,0
16:43:49:594,108560,97845,7987,1,0,0,0
16:43:49:614,108557,97834,7987,1,0,0,0
16:43:49:634,108577,97840,7980,1,0,0,0
16:43:49:654,108655,97861,7996,1,0,0,0
16:43:49:674,108748,97926,8005,1,0,0,0
16:43:49:694,108837,97920,8017,1,0,0,0
16:43:49:714,108903,97955,8010,1,0,0,0
16:43:49:734,108950,97956,8014,1,0,0,0
16:43:49:754,108991,97978,8017,1,0,0,0
16:43:49:774,109006,97984,8018,1,0,0,0
16:43:49:794,109018,97968,8017,1,0,0,0
16:43:49:814,109021,97986,8040,1,0,0,0
16:43:49:834,109002,97980,8029,1,0,0,0
16:43:49:854,109009,97979,8036,1,0,0,0
16:43:49:874,109070,97998,8028,1,0,0,0
16:43:49:894,109113,97991,8037,1,0,0,0
16:43:49:914,109140,98025,8028,1,0,0,0
16:43:49:934,109164,98030,8039,1,0,0,0
16:43:49:954,109199,98045,8042,1,0,0,0
16:43:49:974,109221,98051,8043,1,0,0,0
16:43:49:994,109294,98068,8050,1,0,0,0
16:43:50:014,109335,98094,8049,1,0,0,0
16:43:50:034,109349,98091,8053,1,0,0,0
16:43:50:054,109196,98051,8046,1,0,0,0
16:43:50:074,108770,97907,8014,1,0,0,0
16:43:50:094,108119,97675,7949,1,0,0,0
16:43:50:114,107676,97524,7928,1,0,0,0
16:43:50:134,107469,97439,7894,1,0,0,0
16:43:50:154,107429,97444,7895,1,0,0,0
16:43:50:174,107523,97464,7892,1,0,0,0
16:43:50:194,107729,97548,7919,1,0,0,0
16:43:50:214,107904,97609,7932,1,0,0,0
16:43:50:234,108029,97652,7951,1,0,0,0
16:43:50:254,108077,97668,7939,1,0,0,0
16:43:50:274,108106,97668,7958,1,0,0,0
16:43:50:294,108190,97695,7970,1,0,0,0
16:43:50:314,108253,97728,7974,1,0,0,0
16:43:50:334,108300,97735,7963,1,0,0,0
16:43:50:354,108319,97768,7970,1,0,0,0
16:43:50:374,108256,97720,7969,1,0,0,0
16:43:50:394,108186,97701,7968,1,0,0,0
16:43:50:414,108169,97700,7963,1,0,0,0
16:43:50:434,108170,97699,7975,1,0,0,0
16:43:50:454,108250,97723,7969,1,0,0,0
16:43:50:474,108351,97766,7981,1,0,0,0
16:43:50:494,108463,97795,7996,1,0,0,0
16:43:50:514,108586,97824,8003,1,0,0,0
16:43:50:534,108683,97851,8019,1,0,0,0
16:43:50:554,108739,97898,8027,1,0,0,0
16:43:50:574,108799,97907,8034,1,0,0,0
16:43:50:594,108833,97919,8028,1,0,0,0
16:43:50:614,108857,97941,8040,1,0,0,0
16:43:50:634,108893,97929,8041,1,0,0,0
16:43:50:654,108911,97940,8021,1,0,0,0
16:43:50:674,108960,97962,8052,1,0,0,0
16:43:50:694,109007,97984,8049,1,0,0,0
16:43:50:714,109064,97991,8053,1,0,0,0
16:43:50:734,109104,98012,8054,1,0,0,0
16:43:50:754,109095,98001,8053,1,0,0,0
16:43:50:774,109129,98012,8062,1,0,0,0
16:43:50:794,109156,98032,8060,1,0,0,0
16:43:50:814,109194,98036,8061,1,0,0,0
16:43:50:834,109256,98050,8076,1,0,0,0
16:43:50:854,109265,98066,8058,1,0,0,0
16:43:50:874,109218,98039,8060,1,0,0,0
16:43:50:894,108937,97951,8050,1,0,0,0
16:43:50:914,108371,97757,8001,1,0,0,0
16:43:50:934,107789,97539,7939,1,0,0,0
16:43:50:954,107494,97449,7916,1,0,0,0
16:43:50:974,107405,97409,7913,1,0,0,0
16:43:50:994,107451,97447,7918,1,0,0,0
16:43:51:014,107578,97477,7925,1,0,0,0
16:43:51:034,107726,97536,7934,1,0,0,0
16:43:51:054,107834,97568,7948,1,0,0,0
16:43:51:074,107893,97596,7979,1,0,0,0
16:43:51:094,107959,97612,7953,1,0,0,0
16:43:51:114,108039,97645,7978,1,0,0,0
16:43:51:134,108125,97669,7983,1,0,0,0
16:43:51:154,108145,97669,7984,1,0,0,0
16:43:51:174,108160,97708,7985,1,0,0,0
16:43:51:194,108100,97658,7978,1,0,0,0
16:43:51:214,108053,97644,7970,1,0,0,0
16:43:51:234,107992,97627,7967,1,0,0,0
16:43:51:254,107971,97604,7962,1,0,0,0
16:43:51:274,107985,97627,7973,1,0,0,0
16:43:51:294,108046,97640,7956,1,0,0,0
16:43:51:314,108163,97679,7977,1,0,0,0
