time,ir,red,green,spo2,hr,temp
10:00:45,991,421,163,421,163,0
10:00:45,876,331,106,331,106,0
10:00:45,1029,562,188,562,188,0
10:00:45,841,0,181,0,181,0
10:00:45,892,102,165,102,165,0
10:00:45,0,740,146,740,146,0
10:00:45,1162,413,173,413,173,0
10:00:46,1040,579,226,579,226,0
10:00:46,913,39,59,39,59,0
10:00:46,678,406,161,406,161,0
10:00:46,958,503,107,503,107,0
10:00:46,1004,345,171,345,171,0
10:00:46,929,238,231,238,231,0
10:00:46,787,613,160,613,160,0
10:00:46,971,558,182,558,182,0
10:00:46,916,425,106,425,106,0
10:00:46,872,583,83,583,83,0
10:00:46,1012,406,168,406,168,0
10:00:47,945,612,59,612,59,0
10:00:47,827,556,270,556,270,0
10:00:47,965,290,208,290,208,0
10:00:47,977,377,27,377,27,0
10:00:47,973,468,185,468,185,0
10:00:47,848,318,88,318,88,0
